tweet_id,content,posted_at,language,retweet_count,flag,user_id
201,... im not worthless ,Tue Apr 07 03:53:52 PDT 2009,English,120534,NO_QUERY,201
202,@wordridden I know! I went and stood on the balcony but it had already moved a few houses further up ,Tue Apr 07 03:54:01 PDT 2009,English,74020,NO_QUERY,202
203,@stephenfry enjoy wandering around. I wish I could join you. Or at least be in London ,Tue Apr 07 03:54:00 PDT 2009,English,122630,NO_QUERY,203
204,WTF!?!?!? WHY is it snowing in April!?!?!?!?!?!?!?! Makes school THAT much crapier ,Tue Apr 07 03:54:04 PDT 2009,English,16890,NO_QUERY,204
205,was offered �30 for my old car  Am going to keep trying see if I can get a bit more.. she has cupcakes on for goodness sake!,Tue Apr 07 03:54:04 PDT 2009,English,84841,NO_QUERY,205
206,@khali_blache no riches?  Boo. I shall be posting the speshul item to you tomorrow...,Tue Apr 07 03:54:05 PDT 2009,English,108445,NO_QUERY,206
207,"@raspberry I am trying only to spend if I have paypal funds, which I don't right now.  Plus cat might need to go the vet again this week.",Tue Apr 07 03:54:06 PDT 2009,English,74191,NO_QUERY,207
208,@s13_eisbaer your face is a D90. ,Tue Apr 07 03:54:08 PDT 2009,English,49730,NO_QUERY,208
209,"*sigh* another day, another pile of exciting research to trawl through... More of this tomorrow too ",Tue Apr 07 03:54:10 PDT 2009,English,94957,NO_QUERY,209
210,Argh! Sounds like someone is standing at my door with a chainsaw. No sleep for me this morning.  I'm very grumpy now!,Tue Apr 07 03:54:20 PDT 2009,English,59411,NO_QUERY,210
211,just after waking up.. Im tired ,Tue Apr 07 03:54:26 PDT 2009,English,110170,NO_QUERY,211
212,@shubox damn. neither are on there ,Tue Apr 07 03:54:25 PDT 2009,English,41574,NO_QUERY,212
213,"feelin sick.  can't slow down though...school, other school, rehearsal, tennis match, rehearsal again.",Tue Apr 07 03:54:32 PDT 2009,English,16343,NO_QUERY,213
214,@ChloeChloe i completely forgot about the exams.. i really cant be bothered to revise.  *PERUface*,Tue Apr 07 03:54:36 PDT 2009,English,93985,NO_QUERY,214
215,"Hello all, slow getting going today ... I just feel like curling up with my book for the rest of the day ... ",Tue Apr 07 03:54:36 PDT 2009,English,88754,NO_QUERY,215
216,@finalcontext  Luckily I'm on holiday at the mo! But it's still all work  What is it you do ?,Tue Apr 07 03:54:37 PDT 2009,English,82632,NO_QUERY,216
217,"couldn't sleep, up all night, i will regret this when i get home from work ",Tue Apr 07 03:54:39 PDT 2009,English,114272,NO_QUERY,217
218,I've given up and am going to the doctor...being sick 3 times in one month is rather annoying ,Tue Apr 07 03:54:46 PDT 2009,English,121214,NO_QUERY,218
219,work is so boring without my ipod ,Tue Apr 07 03:56:23 PDT 2009,English,11763,NO_QUERY,219
220,"doesn't understand Ohio weather... it's APRIL!...i have to run a track meet in shorts and a tank top tonight, this is gonna be great!. ",Tue Apr 07 03:56:29 PDT 2009,English,25094,NO_QUERY,220
221,Eurrrghhhh!!!!  Not a fan of Lapsang Souching.  Tastes like smoking ,Tue Apr 07 03:56:30 PDT 2009,English,116352,NO_QUERY,221
222,Trying hard to resist eating the kids' Easter Eggs  ,Tue Apr 07 03:56:30 PDT 2009,English,97287,NO_QUERY,222
223,man i shouldn't have put cheese on that crab salad sandwich... ,Tue Apr 07 03:56:34 PDT 2009,English,77377,NO_QUERY,223
224,feeling down today ,Tue Apr 07 03:56:36 PDT 2009,English,93119,NO_QUERY,224
225,@paul_a_smith Well done - if u get that MP4 version pls can you make it available as a download somewhere - some of us didnt get to c it ,Tue Apr 07 03:56:36 PDT 2009,English,34782,NO_QUERY,225
226,Fuck fuck fuck fuck fuck fuck fuck I got the job that I didn't want and I have to take it ,Tue Apr 07 03:56:47 PDT 2009,English,20493,NO_QUERY,226
227,Went to HPFZ and page came up saying the domain has expired.. I'm..freaking out right now. ,Tue Apr 07 03:56:49 PDT 2009,English,74927,NO_QUERY,227
228,@RobynBobbin You could have been me for today. Work was absolutely bloody terrible. I was ready to call it quits.. ,Tue Apr 07 03:56:51 PDT 2009,English,24871,NO_QUERY,228
229,@gjarnling woops! you did get it and replied!! I am having a dumb day i guess  x,Tue Apr 07 03:56:55 PDT 2009,English,58467,NO_QUERY,229
230,a level maths is too hard  i need help,Tue Apr 07 03:56:58 PDT 2009,English,47213,NO_QUERY,230
231,Sick in bed. Googled 'snot'. Still don't understand why it's decided to take up April lodgings in my skull. ,Tue Apr 07 03:56:59 PDT 2009,English,2263,NO_QUERY,231
232,I thought i'd managed to dodge the cold going around work but woke up this morning feeling like i'd swallowed a cheese grater ,Tue Apr 07 03:57:04 PDT 2009,English,109277,NO_QUERY,232
233,says everything still hurts.  http://plurk.com/p/n19ve,Tue Apr 07 03:57:05 PDT 2009,English,72421,NO_QUERY,233
234,wow - great day - SUN SUN SUN but have to work now ,Tue Apr 07 03:57:07 PDT 2009,English,71148,NO_QUERY,234
235,is really really missing him... ,Tue Apr 07 03:57:07 PDT 2009,English,3767,NO_QUERY,235
236,I thought @twooting would be all about Twitter in Tooting.  I'm disappointed.  ,Tue Apr 07 03:57:13 PDT 2009,English,30389,NO_QUERY,236
237,@DanceofLife hiya which slides do you mean? Your contact photo in B/W? Had minor crisis too and had to replace all contacts so no photos ,Tue Apr 07 03:57:16 PDT 2009,English,33678,NO_QUERY,237
238,My groat feels like it's getting sore ,Tue Apr 07 03:57:17 PDT 2009,English,6855,NO_QUERY,238
239,@cjoneill hurrah! @gutters gave the coffee a miss today ... he was regreting that decisioin by mid-morning - no sleep for new dads ,Tue Apr 07 03:57:17 PDT 2009,English,83318,NO_QUERY,239
240,"@schizdazzle actually it done it all its self. it jumped off my lap, I did try to stop it ",Tue Apr 07 03:57:18 PDT 2009,English,9134,NO_QUERY,240
241,School...  but at least theres only 2 more days till break!,Tue Apr 07 03:57:23 PDT 2009,English,115562,NO_QUERY,241
242,@sabret00the uh uh... poor Paul.  ...hows the weather in good ole LDN town? Heading ur way on friday.,Tue Apr 07 03:57:23 PDT 2009,English,94840,NO_QUERY,242
243,@kyelko lol I bet. don't want to go to work  xx,Tue Apr 07 03:57:31 PDT 2009,English,102937,NO_QUERY,243
244,@TownHallSteps1 Maybe if you did an AA Show ,Tue Apr 07 03:57:33 PDT 2009,English,68417,NO_QUERY,244
245,@stevengsaunders I miss Taco Bell toooooo.  There should be WAY more Taco Bell franchises. ,Tue Apr 07 03:57:35 PDT 2009,English,21678,NO_QUERY,245
246,"@miss_leesa Me, too. *sigh*   We need to move somewhere cold... in the country... &amp; become florists... with a good bookstore nearby...",Tue Apr 07 03:57:43 PDT 2009,English,67180,NO_QUERY,246
247,ewwww presentation ,Tue Apr 07 03:57:44 PDT 2009,English,21277,NO_QUERY,247
248,this weather seriously impeded my shoe choice today ,Tue Apr 07 03:57:44 PDT 2009,English,111259,NO_QUERY,248
249,Bored  I think i may watch the dark knight.,Tue Apr 07 03:57:45 PDT 2009,English,43911,NO_QUERY,249
250,off work yay Im so tired ,Tue Apr 07 03:57:46 PDT 2009,English,93641,NO_QUERY,250
251,@lizzy1e Just out of interest how much RAM does that laptop have? Vista is very memory hungry... ,Tue Apr 07 03:57:47 PDT 2009,English,43336,NO_QUERY,251
252,Bbutton ring fell off  needa replace one asap: Bbutton ring fell off  needa replace one asap,Tue Apr 07 03:57:55 PDT 2009,English,101500,NO_QUERY,252
253,@katieparsons  maybe it's a sign to listen to Snot!? LOVE YA. x,Tue Apr 07 03:57:55 PDT 2009,English,17677,NO_QUERY,253
254,This is a bad time to be hooked on Twilight..........11 assignments due by May 29th ,Tue Apr 07 03:57:56 PDT 2009,English,42342,NO_QUERY,254
255,I lost my voice.  if anyone finds it please let me know.,Tue Apr 07 03:58:06 PDT 2009,English,51948,NO_QUERY,255
256,in super taco. I have to walk to school.  and im testing today! DX,Tue Apr 07 03:58:15 PDT 2009,English,52530,NO_QUERY,256
257,@mileycyrus how come you never reply to me? ,Tue Apr 07 03:58:18 PDT 2009,English,38461,NO_QUERY,257
258,just a little more sleep please ,Tue Apr 07 03:58:21 PDT 2009,English,6632,NO_QUERY,258
259,@Reivanna sorry to hear it Reivanna  chronic ones I assume?,Tue Apr 07 03:58:21 PDT 2009,English,58198,NO_QUERY,259
260,My first TimTam in over a year has gone down verrrrry well. I miss Australia ,Tue Apr 07 03:58:25 PDT 2009,English,61582,NO_QUERY,260
261,"Getting ready to head out, doing my cousins hair for her and then the dentist ugh to have yet another tooth yanked out  lord help me lol",Tue Apr 07 03:58:27 PDT 2009,English,87172,NO_QUERY,261
262,MY FLAT IRON MELTED MY GLASSES ,Tue Apr 07 03:58:32 PDT 2009,English,85834,NO_QUERY,262
263,"just found out I got ripped off by a fraudster bookseller in the US..signed 1st ed John Irving novel, my arse ",Tue Apr 07 03:58:32 PDT 2009,English,99786,NO_QUERY,263
264,to tell you something? hmm ,Tue Apr 07 03:58:33 PDT 2009,English,67547,NO_QUERY,264
265,had a long re-charging sleep last nite but wif nightmares  | one last night in medan.....,Tue Apr 07 03:58:34 PDT 2009,English,12357,NO_QUERY,265
266,"@marcofrissen Pine with IMAP is slow with gmail, and the inbox gets closed from time to time, big hassle ",Tue Apr 07 03:58:34 PDT 2009,English,76770,NO_QUERY,266
267,Going to school and enjoying my last day as a 16 year old  but  too,Tue Apr 07 03:58:41 PDT 2009,English,34671,NO_QUERY,267
268,"@KevAnthony let me give you a hug, its cold here too ",Tue Apr 07 03:58:44 PDT 2009,English,58817,NO_QUERY,268
269,@petrilude I'm so worried about it!! No Robert Englund...how can it be any good?? I loved that movie ,Tue Apr 07 03:58:44 PDT 2009,English,104166,NO_QUERY,269
270,#dreams Had to speak at night honoring michelle obama as fashion icon. Did so wearing her clothes. Got pee on them while changing. ,Tue Apr 07 03:58:49 PDT 2009,English,331,NO_QUERY,270
271,"g'mornin all...dont wanna go into work 2day, I think i might still be sick, which isn't pretty after last week  BTW END THE FED HR1207!",Tue Apr 07 03:58:51 PDT 2009,English,116785,NO_QUERY,271
272,"@Tarale yeah, internet is shaped here too. and i can't do ANYTHING ",Tue Apr 07 03:58:56 PDT 2009,English,94376,NO_QUERY,272
273,@MarthaStewart I wish I had a tech guy. ,Tue Apr 07 03:58:56 PDT 2009,English,1964,NO_QUERY,273
274,cannot unlock espresso ,Tue Apr 07 03:59:01 PDT 2009,English,53700,NO_QUERY,274
275,is not feeling to good 2day ,Tue Apr 07 03:59:03 PDT 2009,English,17714,NO_QUERY,275
276,@annelynnn i know ,Tue Apr 07 03:59:05 PDT 2009,English,62570,NO_QUERY,276
277,This is a bad time to be hooked on Twilight..........11 assignments due by May 29th ,Tue Apr 07 03:59:05 PDT 2009,English,101598,NO_QUERY,277
278,"@craftjuice thank you. Since I can only use the url once, I won't be able to add individual items  ",Tue Apr 07 03:59:08 PDT 2009,English,97119,NO_QUERY,278
279,"@wiredvijay At work, and actually working close with Ugam (India) or the moment. Bad news is they are about tolay off 30 people here ",Tue Apr 07 03:59:11 PDT 2009,English,10328,NO_QUERY,279
280,"@tangledtara I'm actually salivating! NEED SWEETIES, chubb says no ",Tue Apr 07 03:59:14 PDT 2009,English,39388,NO_QUERY,280
281,is going to curl up with a cup of tea and a book and hope she feels better soon ,Tue Apr 07 03:59:21 PDT 2009,English,55496,NO_QUERY,281
282,huh? I thought Hells Kitchen was a Ramsay thing. Who's this nobody guy? Get Ramsay back. ,Tue Apr 07 03:59:24 PDT 2009,English,40822,NO_QUERY,282
283,"So U may all ask wht is going on over in the VT camp. Well as Chucko is away skiing god knows whr. Myself, jack &amp; mike R left behind ",Tue Apr 07 03:59:27 PDT 2009,English,62752,NO_QUERY,283
284,"@edibow No it wasnt a super hero it was slimer from goast busters, i have it too ",Tue Apr 07 03:59:28 PDT 2009,English,94074,NO_QUERY,284
285,"@bradiewebbstack :O socks and showers? they dont mix, trusst me. they get wet and you cant wear them anymoreee  its miserable",Tue Apr 07 03:59:29 PDT 2009,English,59479,NO_QUERY,285
286,@vamp_queen awwww ,Tue Apr 07 03:59:33 PDT 2009,English,38993,NO_QUERY,286
287,@amiefoley Yeah ,Tue Apr 07 03:59:34 PDT 2009,English,115328,NO_QUERY,287
288,@jaybranch Oh thats great ,Tue Apr 07 03:59:34 PDT 2009,English,123594,NO_QUERY,288
289,@sage_rules I wish it were that easy bro.  I am srsly down over this.  I couldn't even finish my yummy oatmeal today ,Tue Apr 07 03:59:35 PDT 2009,English,118146,NO_QUERY,289
290,one word to sum up today-  oh wow its not even a bloody word.,Tue Apr 07 03:59:41 PDT 2009,English,74632,NO_QUERY,290
291,@asheshwor How? I donot understand ,Tue Apr 07 03:59:43 PDT 2009,English,67949,NO_QUERY,291
292,"Just going to go for a review of the GadgetShows top 5 freeware might get some of them,despite the fact half of them are poor ",Tue Apr 07 03:59:43 PDT 2009,English,61091,NO_QUERY,292
293,"Good morning fellow tweets, there is allot of spamers on here.    but thats ok, I'll just get rid of them.",Tue Apr 07 03:59:45 PDT 2009,English,1590,NO_QUERY,293
294,"@CathySavels oh, no  I've been there as well... the brother of one of mine, but I still see him sometimes around where I live ",Tue Apr 07 04:00:45 PDT 2009,English,90562,NO_QUERY,294
295,@_EmilyYoung ,Tue Apr 07 04:00:47 PDT 2009,English,53897,NO_QUERY,295
296,"Really cold and miserable morning. Didn't get a workout in last night or this morning, this sucks ",Tue Apr 07 04:00:49 PDT 2009,English,25245,NO_QUERY,296
297,@MarieMoM Today is the last day and if I go I will just get a zero anyway because Im just not prepared at all ,Tue Apr 07 04:00:48 PDT 2009,English,116577,NO_QUERY,297
298,@Abmac88 I hope that Motte's performance is not an indication of what is to come. ,Tue Apr 07 04:00:51 PDT 2009,English,115839,NO_QUERY,298
299,Watched a movie... feeling sleepy but know that when i actually get up from the lounge and move to bed I'll be wide awake ,Tue Apr 07 04:00:56 PDT 2009,English,21761,NO_QUERY,299
300,@andycub my current contract will be up before then - damn ,Tue Apr 07 04:00:56 PDT 2009,English,67334,NO_QUERY,300
301,i just finished sharis birthday present !! since today morning i have headache  i think i should drink more......,Tue Apr 07 04:00:58 PDT 2009,English,76532,NO_QUERY,301
302,Wonderful weather in Rochester this morning  - http://twitpic.com/2y9o1,Tue Apr 07 04:00:59 PDT 2009,English,103957,NO_QUERY,302
303,i'm appreciative of these few minutes of safety and freedom of thought. better go back into the fray ,Tue Apr 07 04:00:59 PDT 2009,English,21377,NO_QUERY,303
304,worst day at school 2day i hate Ellen and Jaime there soo horrible ,Tue Apr 07 04:00:59 PDT 2009,English,58626,NO_QUERY,304
305,"@arepeejee  (but thanks for the retweet despite your despair) if i buy you a box of jaffa cakes, would that go someway to making amends?",Tue Apr 07 04:01:05 PDT 2009,English,52758,NO_QUERY,305
306,has a really bad cold ,Tue Apr 07 04:01:12 PDT 2009,English,33185,NO_QUERY,306
307,@SunOC hahaha..she didn't.. computer said no  Vodafonething didn't work bc i dont remember my password.. STUPID!,Tue Apr 07 04:01:13 PDT 2009,English,39639,NO_QUERY,307
308,Yess the sun is finally out  ! NOO i gotta go to work ,Tue Apr 07 04:01:19 PDT 2009,English,81576,NO_QUERY,308
309,@witchescupboard Yes unfortunately.. Just a lot of the stress I've been dealing with lately.. ,Tue Apr 07 04:01:21 PDT 2009,English,110339,NO_QUERY,309
310,"My baby brought me a present today, a dismembered mouse... ",Tue Apr 07 04:01:22 PDT 2009,English,113659,NO_QUERY,310
311,"@mrmackenzie I tried to tweet you about how annoying LS was when I just installed trial, but it wouldn't let me. Uninstalled. ",Tue Apr 07 04:01:23 PDT 2009,English,96248,NO_QUERY,311
312,Stupid schoool. Dnt wanna gooooo.  rah. Less than 3 more monthsssss. and3 more days till spreeng brake!   x__x,Tue Apr 07 04:01:27 PDT 2009,English,113611,NO_QUERY,312
313,Thievery Corporation  lemondta a turn�j�t ,Tue Apr 07 04:01:27 PDT 2009,English,7797,NO_QUERY,313
314,@VicThompson oh no  tummy bug? hope u get better soon xx think she is only back briefly then off to nam..have text but no reply yet xx,Tue Apr 07 04:01:34 PDT 2009,English,88645,NO_QUERY,314
315,giving it up... no one's here ,Tue Apr 07 04:01:33 PDT 2009,English,120247,NO_QUERY,315
316,At work.....and its snowing ,Tue Apr 07 04:01:38 PDT 2009,English,52112,NO_QUERY,316
317,is chilling going to get ready for work inabit tho ,Tue Apr 07 04:01:48 PDT 2009,English,14323,NO_QUERY,317
318,@johnpaulfletch I know!! Weathers supposed to be crap though ,Tue Apr 07 04:01:52 PDT 2009,English,2178,NO_QUERY,318
319,one more week till pay day  wheres my stimulus package mr rudd??,Tue Apr 07 04:02:04 PDT 2009,English,125716,NO_QUERY,319
320,"Yay! Back home early, but the sods will no doubt make me work from home ",Tue Apr 07 04:02:05 PDT 2009,English,7642,NO_QUERY,320
321,off to class... ,Tue Apr 07 04:02:06 PDT 2009,English,64765,NO_QUERY,321
322,#dreams Had discussion about unitarians with a libertarian while sitting in a gigantic anthill. He loved jesus too much to be civil.  ,Tue Apr 07 04:02:18 PDT 2009,English,39721,NO_QUERY,322
323,How hard is it to find a picture of a white van in a scenic area  Very it seems.,Tue Apr 07 04:02:18 PDT 2009,English,111037,NO_QUERY,323
324,great day to stay in bed...can't sleep ,Tue Apr 07 04:02:21 PDT 2009,English,95242,NO_QUERY,324
325,@silkywoven Sadly that's true! Football is definitely better than cricket ,Tue Apr 07 04:02:25 PDT 2009,English,85525,NO_QUERY,325
326,@Rocmoney ha! I've been planning my &quot;dramatic walk-out speech&quot; (it would be a tupac rap) for sometime now...just need another job first ,Tue Apr 07 04:02:33 PDT 2009,English,112629,NO_QUERY,326
327,has got an upset stomach ,Tue Apr 07 04:02:35 PDT 2009,English,63138,NO_QUERY,327
328,Just found out an outbuilding at one of my other houses has been broken into. Again. That's probably the 6th or 7th time now ,Tue Apr 07 04:02:46 PDT 2009,English,24805,NO_QUERY,328
