score_id,tweet_id,score_value,model_used,analyzed_at,confidence,category_id
605,605,0,0,4 / 3 / 2005,1,605
606,606,0,5,4 / 22 / 2009,7,606
607,607,0,4,6 / 8 / 2000,0,607
608,608,0,5,8 / 8 / 2010,0,608
609,609,0,3,4 / 11 / 2019,7,609
610,610,0,7,7 / 21 / 2000,5,610
611,611,0,2,8 / 2 / 2014,9,611
612,612,0,0,10 / 9 / 2009,3,612
613,613,0,0,6 / 9 / 1999,6,613
614,614,0,0,1 / 13 / 2003,2,614
615,615,0,6,5 / 23 / 1985,9,615
616,616,0,4,9 / 18 / 2013,8,616
617,617,0,6,1 / 3 / 2006,8,617
618,618,0,1,6 / 13 / 1986,3,618
619,619,0,6,6 / 19 / 2001,7,619
620,620,0,2,9 / 6 / 2017,3,620
621,621,0,2,8 / 24 / 1989,9,621
622,622,0,7,1 / 16 / 1984,7,622
623,623,0,4,10 / 17 / 2011,3,623
624,624,0,2,6 / 19 / 1991,1,624
625,625,0,2,4 / 8 / 2012,9,625
626,626,0,7,6 / 20 / 1999,3,626
627,627,0,2,10 / 14 / 1999,10,627
628,628,0,3,3 / 2 / 1996,4,628
629,629,0,4,5 / 21 / 2020,5,629
630,630,0,5,8 / 1 / 1996,5,630
631,631,0,0,11 / 20 / 2015,7,631
632,632,0,3,5 / 21 / 1986,6,632
633,633,0,6,5 / 6 / 2022,7,633
634,634,0,0,8 / 4 / 2019,0,634
635,635,0,4,3 / 15 / 1997,7,635
636,636,0,4,10 / 24 / 2024,2,636
637,637,0,7,4 / 27 / 1987,8,637
638,638,0,4,4 / 5 / 2018,7,638
639,639,0,0,10 / 13 / 2018,9,639
640,640,0,5,4 / 9 / 2005,1,640
641,641,0,1,4 / 9 / 2000,1,641
642,642,0,5,3 / 1 / 1984,0,642
643,643,0,5,8 / 19 / 1996,8,643
644,644,0,2,11 / 22 / 1984,3,644
645,645,0,4,7 / 2 / 1986,3,645
646,646,0,6,4 / 3 / 2010,5,646
647,647,0,2,10 / 20 / 2020,3,647
648,648,0,2,1 / 13 / 2003,2,648
649,649,0,1,1 / 18 / 1984,4,649
650,650,0,2,6 / 9 / 2016,4,650
651,651,0,6,9 / 10 / 2010,6,651
652,652,0,4,3 / 22 / 1985,9,652
653,653,0,7,6 / 18 / 1993,4,653
654,654,0,2,6 / 13 / 1992,1,654
655,655,0,7,4 / 27 / 1987,9,655
656,656,0,4,4 / 20 / 1993,8,656
657,657,0,5,1 / 9 / 1991,1,657
658,658,0,3,2 / 14 / 2006,5,658
659,659,0,7,9 / 22 / 2004,2,659
660,660,0,6,8 / 18 / 2022,10,660
661,661,0,2,9 / 4 / 2012,2,661
662,662,0,2,11 / 25 / 1988,5,662
663,663,0,4,8 / 25 / 2009,8,663
664,664,0,2,8 / 26 / 1999,10,664
665,665,0,3,9 / 5 / 1987,7,665
666,666,0,5,2 / 12 / 1993,3,666
667,667,0,6,10 / 23 / 2019,9,667
668,668,0,5,2 / 17 / 1997,5,668
669,669,0,0,7 / 4 / 1986,8,669
670,670,0,5,7 / 19 / 1988,8,670
671,671,0,1,11 / 25 / 2025,5,671
672,672,0,3,2 / 6 / 1987,6,672
673,673,0,7,3 / 1 / 2002,10,673
674,674,0,3,6 / 19 / 1993,9,674
675,675,0,1,9 / 25 / 2009,3,675
676,676,0,0,11 / 2 / 2000,4,676
677,677,0,3,1 / 23 / 1988,6,677
678,678,0,5,7 / 5 / 2017,2,678
679,679,0,7,9 / 17 / 1989,2,679
680,680,0,6,4 / 2 / 2021,7,680
681,681,0,2,8 / 26 / 2009,6,681
682,682,0,7,5 / 25 / 1986,10,682
683,683,0,0,3 / 7 / 2021,3,683
684,684,0,1,4 / 26 / 1990,1,684
685,685,0,5,5 / 22 / 2014,5,685
686,686,0,3,7 / 1 / 2024,1,686
687,687,0,0,9 / 23 / 2025,10,687
688,688,0,1,2 / 8 / 2012,0,688
689,689,0,1,10 / 13 / 2001,8,689
690,690,0,3,10 / 20 / 1997,1,690
691,691,0,3,11 / 10 / 1993,9,691
692,692,0,6,10 / 3 / 1995,7,692
693,693,0,4,2 / 26 / 1990,10,693
694,694,0,6,2 / 7 / 2023,1,694
695,695,0,5,3 / 10 / 1987,1,695
696,696,0,2,8 / 4 / 2011,2,696
697,697,0,5,7 / 25 / 1985,4,697
698,698,0,1,11 / 10 / 2012,10,698
699,699,0,5,8 / 3 / 2015,2,699
700,700,0,0,9 / 8 / 2018,0,700
701,701,0,0,4 / 14 / 2003,0,701
702,702,0,5,9 / 18 / 2004,8,702
703,703,0,2,3 / 13 / 2008,6,703
704,704,0,5,7 / 1 / 1987,4,704
705,705,0,3,6 / 27 / 2017,6,705
706,706,0,2,6 / 17 / 2017,5,706
707,707,0,1,9 / 6 / 2007,3,707
708,708,0,1,9 / 25 / 2012,5,708
709,709,0,3,10 / 9 / 2017,1,709
710,710,0,5,5 / 18 / 2007,1,710
711,711,0,5,7 / 8 / 1988,5,711
712,712,0,6,2 / 3 / 2013,10,712
713,713,0,3,3 / 17 / 1993,9,713
714,714,0,0,1 / 18 / 2021,4,714
715,715,0,1,3 / 17 / 1984,1,715
716,716,0,6,5 / 24 / 2007,1,716
717,717,0,5,3 / 8 / 2023,7,717
718,718,0,0,8 / 22 / 2011,0,718
719,719,0,3,9 / 9 / 1990,4,719
720,720,0,3,6 / 24 / 1997,0,720
721,721,0,1,1 / 27 / 1992,4,721
722,722,0,1,9 / 24 / 2015,3,722
723,723,0,3,7 / 5 / 1998,2,723
724,724,0,7,2 / 16 / 1987,4,724
725,725,0,0,3 / 14 / 1997,5,725
726,726,0,2,10 / 21 / 2021,10,726
727,727,0,6,10 / 15 / 2017,1,727
728,728,0,5,8 / 8 / 2003,1,728
729,729,0,0,10 / 11 / 2023,5,729
730,730,0,0,9 / 7 / 2011,7,730
731,731,0,0,7 / 24 / 1997,2,731
732,732,0,7,7 / 25 / 2025,1,732
733,733,0,5,10 / 4 / 2022,0,733
734,734,0,6,10 / 10 / 2006,1,734
735,735,0,6,4 / 2 / 2009,3,735
736,736,0,6,9 / 2 / 1993,5,736
737,737,0,2,5 / 2 / 2006,8,737
738,738,0,5,7 / 3 / 2011,0,738
739,739,0,3,10 / 10 / 2000,5,739
740,740,0,2,4 / 16 / 2007,8,740
741,741,0,4,3 / 1 / 1993,10,741
742,742,0,1,10 / 21 / 2000,0,742
743,743,0,5,4 / 24 / 1992,1,743
744,744,0,0,9 / 18 / 2021,0,744
745,745,0,1,11 / 23 / 2019,6,745
746,746,0,5,7 / 1 / 2009,4,746
747,747,0,7,9 / 24 / 1996,0,747
748,748,0,6,5 / 18 / 2009,7,748
749,749,0,3,4 / 12 / 1994,1,749
750,750,0,4,1 / 8 / 2000,5,750
751,751,0,0,5 / 24 / 2007,2,751
752,752,0,4,4 / 1 / 1994,2,752
753,753,0,0,7 / 19 / 2006,0,753
754,754,0,0,2 / 24 / 2010,9,754
755,755,0,5,7 / 19 / 1985,2,755
756,756,0,1,6 / 9 / 2011,8,756
757,757,0,7,3 / 12 / 2003,6,757
758,758,0,2,5 / 7 / 2020,7,758
759,759,0,3,3 / 12 / 2014,4,759
760,760,0,2,8 / 10 / 1997,10,760
761,761,0,6,11 / 13 / 2004,10,761
762,762,0,1,9 / 10 / 2000,3,762
763,763,0,1,9 / 11 / 1997,0,763
764,764,0,4,5 / 14 / 1997,2,764
765,765,0,5,6 / 12 / 2000,0,765
766,766,0,7,4 / 3 / 2011,6,766
767,767,0,7,7 / 19 / 2021,6,767
768,768,0,6,2 / 17 / 1984,5,768
769,769,0,1,10 / 9 / 2008,9,769
770,770,0,1,2 / 24 / 2017,10,770
771,771,0,3,7 / 4 / 2020,0,771
772,772,0,6,6 / 9 / 2003,2,772
773,773,0,1,10 / 16 / 2001,0,773
774,774,0,4,7 / 16 / 2014,7,774
775,775,0,5,3 / 24 / 2014,9,775
776,776,0,2,11 / 11 / 2009,1,776
777,777,0,6,8 / 24 / 2014,0,777
778,778,0,3,11 / 13 / 1989,7,778
779,779,0,2,9 / 18 / 2017,6,779
780,780,0,4,2 / 22 / 2002,10,780
781,781,0,5,5 / 7 / 1995,2,781
782,782,0,2,7 / 4 / 1984,10,782
783,783,0,7,7 / 23 / 2022,2,783
784,784,0,2,6 / 2 / 2000,5,784
785,785,0,5,5 / 12 / 1996,6,785
786,786,0,1,7 / 24 / 1996,5,786
787,787,0,6,6 / 16 / 1985,10,787
788,788,0,1,9 / 26 / 1989,3,788
789,789,0,1,8 / 25 / 2018,1,789
790,790,0,4,1 / 26 / 2009,1,790
791,791,0,4,9 / 19 / 2015,7,791
792,792,0,5,1 / 2 / 1989,8,792
793,793,0,5,8 / 9 / 1997,2,793
794,794,0,2,7 / 8 / 2017,10,794
795,795,0,6,5 / 20 / 2000,3,795
796,796,0,3,9 / 3 / 1988,2,796
797,797,0,7,8 / 26 / 2007,3,797
798,798,0,1,8 / 10 / 2012,7,798
799,799,0,5,11 / 12 / 2019,3,799
800,800,0,4,2 / 7 / 2022,6,800
801,801,0,5,10 / 15 / 2021,3,801
802,802,0,2,3 / 17 / 1988,2,802
803,803,0,0,10 / 9 / 2000,6,803
804,804,0,5,10 / 18 / 2022,0,804
805,805,0,1,1 / 9 / 2008,5,805
806,806,0,6,2 / 20 / 2008,7,806
807,807,0,5,9 / 9 / 1991,9,807
808,808,0,5,10 / 18 / 2017,8,808
809,809,0,2,1 / 5 / 2002,7,809
810,810,0,6,6 / 6 / 2018,7,810
811,811,0,1,10 / 6 / 1989,3,811
812,812,0,6,11 / 16 / 1989,8,812
813,813,0,0,4 / 16 / 1986,10,813
814,814,0,7,1 / 23 / 1987,9,814
815,815,0,3,4 / 3 / 2002,4,815
816,816,0,4,1 / 4 / 1992,1,816
817,817,0,3,6 / 12 / 1990,2,817
818,818,0,6,11 / 5 / 1998,0,818
819,819,0,7,3 / 24 / 2007,9,819
820,820,0,5,6 / 17 / 2018,8,820
821,821,0,6,7 / 19 / 1992,5,821
822,822,0,4,8 / 4 / 2010,2,822
823,823,0,2,7 / 8 / 1991,2,823
824,824,0,7,6 / 15 / 2001,9,824
825,825,0,3,11 / 9 / 2025,1,825
826,826,0,1,10 / 16 / 2016,10,826
827,827,0,4,11 / 19 / 1988,6,827
828,828,0,7,10 / 2 / 2024,0,828
829,829,0,0,2 / 13 / 2011,4,829
830,830,0,6,7 / 3 / 2004,10,830
831,831,0,4,6 / 20 / 2016,7,831
832,832,0,1,10 / 24 / 2017,3,832
833,833,0,4,1 / 11 / 1992,4,833
834,834,0,3,2 / 19 / 2015,3,834
835,835,0,2,5 / 13 / 1995,10,835
836,836,0,6,3 / 6 / 1989,6,836
837,837,0,1,1 / 18 / 2006,2,837
838,838,0,3,5 / 21 / 1984,0,838
839,839,0,2,4 / 3 / 2017,9,839
840,840,0,6,4 / 3 / 2011,10,840
841,841,0,0,3 / 25 / 1994,9,841
842,842,0,1,11 / 1 / 2013,10,842
843,843,0,6,8 / 19 / 1996,2,843
844,844,0,2,1 / 26 / 2010,8,844
845,845,0,7,5 / 6 / 1985,9,845
846,846,0,7,6 / 8 / 2008,1,846
847,847,0,7,4 / 13 / 2008,2,847
848,848,0,4,1 / 6 / 2025,10,848
849,849,0,3,7 / 10 / 2005,3,849
850,850,0,6,7 / 9 / 2014,0,850
851,851,0,2,7 / 9 / 2011,1,851
852,852,0,5,1 / 6 / 1984,9,852
853,853,0,3,10 / 2 / 2025,5,853
854,854,0,5,4 / 16 / 1996,6,854
855,855,0,0,1 / 27 / 2004,0,855
856,856,0,1,4 / 20 / 1999,5,856
857,857,0,6,7 / 22 / 1986,3,857
858,858,0,1,7 / 21 / 2012,3,858
859,859,0,2,1 / 12 / 1989,7,859
860,860,0,4,8 / 13 / 2007,1,860
861,861,0,1,5 / 14 / 1985,8,861
862,862,0,1,11 / 4 / 2006,10,862
863,863,0,4,4 / 23 / 1987,1,863
864,864,0,0,10 / 14 / 2025,1,864
865,865,0,5,10 / 2 / 1992,0,865
866,866,0,6,1 / 4 / 2013,9,866
867,867,0,6,1 / 13 / 2003,5,867
868,868,0,5,8 / 27 / 2005,10,868
869,869,0,6,10 / 16 / 2021,4,869
870,870,0,2,11 / 23 / 1988,8,870
871,871,0,1,4 / 5 / 2014,6,871
872,872,0,3,2 / 1 / 2024,3,872
873,873,0,5,3 / 8 / 2002,5,873
874,874,0,3,2 / 14 / 1997,8,874
875,875,0,0,11 / 3 / 2025,2,875
876,876,0,3,11 / 27 / 2006,8,876
877,877,0,3,2 / 10 / 1992,4,877
878,878,0,7,10 / 1 / 2016,0,878
879,879,0,6,11 / 27 / 2007,7,879
880,880,0,4,8 / 22 / 1997,6,880
881,881,0,0,5 / 13 / 1997,8,881
882,882,0,6,10 / 8 / 2004,10,882
883,883,0,6,3 / 7 / 2011,4,883
884,884,0,4,11 / 3 / 2020,5,884
885,885,0,0,2 / 23 / 1986,4,885
886,886,0,6,8 / 21 / 2003,1,886
887,887,0,5,1 / 18 / 2001,5,887
888,888,0,3,1 / 6 / 1993,1,888
889,889,0,6,11 / 16 / 2008,4,889
890,890,0,0,1 / 18 / 1997,10,890
891,891,0,5,9 / 8 / 2011,6,891
892,892,0,0,3 / 17 / 2008,8,892
893,893,0,3,11 / 23 / 1984,6,893
894,894,0,3,7 / 12 / 2015,0,894
895,895,0,6,2 / 15 / 2022,10,895
896,896,0,4,1 / 10 / 1999,3,896
897,897,0,7,2 / 16 / 2002,0,897
898,898,0,4,6 / 26 / 2024,3,898
899,899,0,1,11 / 13 / 1995,6,899
900,900,0,2,3 / 11 / 2008,2,900
901,901,0,4,3 / 11 / 1989,10,901
902,902,0,4,2 / 2 / 2007,0,902
903,903,0,0,4 / 24 / 2013,9,903
904,904,0,0,8 / 17 / 2017,7,904
905,905,0,7,9 / 26 / 2012,10,905
906,906,0,5,6 / 23 / 2001,10,906
907,907,0,5,10 / 19 / 2014,2,907
908,908,0,1,2 / 22 / 2006,0,908
909,909,0,3,2 / 14 / 1986,0,909
910,910,0,7,1 / 6 / 2002,2,910
911,911,0,5,1 / 27 / 2003,5,911
912,912,0,5,11 / 25 / 1993,2,912
913,913,0,6,9 / 4 / 1998,7,913
914,914,0,0,9 / 25 / 2011,7,914
915,915,0,2,1 / 17 / 1984,7,915
916,916,0,5,4 / 22 / 2002,3,916
917,917,0,0,5 / 11 / 2014,0,917
918,918,0,5,3 / 5 / 2001,2,918
919,919,0,7,10 / 18 / 1996,5,919
920,920,0,3,11 / 22 / 1994,5,920
921,921,0,4,11 / 1 / 2009,3,921
922,922,0,0,2 / 6 / 1999,5,922
923,923,0,0,11 / 14 / 1997,10,923
924,924,0,7,9 / 7 / 2014,2,924
925,925,0,2,1 / 17 / 2000,10,925
926,926,0,7,8 / 2 / 2016,2,926
927,927,0,6,10 / 22 / 1990,8,927
928,928,0,7,8 / 3 / 1993,4,928
929,929,0,5,6 / 24 / 2010,8,929
930,930,0,5,8 / 4 / 2005,7,930
931,931,0,2,6 / 23 / 1995,9,931
932,932,0,6,5 / 20 / 2022,1,932
933,933,0,2,3 / 15 / 2023,2,933
934,934,0,1,1 / 19 / 2012,6,934
935,935,0,6,7 / 1 / 2012,7,935
936,936,0,6,11 / 3 / 1991,0,936
937,937,0,3,4 / 4 / 2013,3,937
938,938,0,4,4 / 19 / 1986,5,938
939,939,0,7,9 / 24 / 2001,4,939
940,940,0,5,1 / 4 / 2000,9,940
941,941,0,3,6 / 3 / 2014,3,941
942,942,0,4,1 / 18 / 2011,10,942
943,943,0,4,1 / 25 / 2020,9,943
944,944,0,1,6 / 8 / 2008,4,944
945,945,0,0,4 / 3 / 1990,10,945
946,946,0,4,5 / 2 / 1995,7,946
947,947,0,7,2 / 2 / 1996,4,947
948,948,0,4,5 / 27 / 2003,8,948
949,949,0,5,3 / 6 / 2016,10,949
950,950,0,6,5 / 20 / 2006,9,950
951,951,0,0,7 / 16 / 2001,7,951
952,952,0,1,11 / 19 / 2001,7,952
953,953,0,6,10 / 24 / 1999,1,953
954,954,0,7,6 / 25 / 2004,10,954
955,955,0,3,11 / 26 / 2016,1,955
956,956,0,1,4 / 24 / 1986,1,956
957,957,0,1,10 / 10 / 1985,9,957
958,958,0,4,8 / 26 / 2017,6,958
959,959,0,2,9 / 6 / 2009,3,959
960,960,0,6,7 / 6 / 1990,7,960
961,961,0,2,7 / 1 / 1990,8,961
962,962,0,4,3 / 9 / 2002,5,962
963,963,0,0,10 / 5 / 2000,7,963
964,964,0,7,5 / 14 / 2012,5,964
965,965,0,2,4 / 16 / 1987,9,965
966,966,0,1,4 / 15 / 2001,8,966
967,967,0,1,10 / 6 / 1988,5,967
968,968,0,6,10 / 15 / 1999,5,968
969,969,0,2,3 / 10 / 1991,9,969
970,970,0,4,3 / 3 / 2005,9,970
971,971,0,6,4 / 15 / 2001,2,971
972,972,0,6,2 / 20 / 1997,10,972
973,973,0,1,2 / 2 / 2024,9,973
974,974,0,2,10 / 16 / 2006,4,974
975,975,0,0,8 / 17 / 1987,8,975
976,976,0,6,5 / 25 / 2023,3,976
977,977,0,5,8 / 3 / 2018,10,977
978,978,0,2,9 / 11 / 1989,0,978
979,979,0,2,11 / 9 / 2017,6,979
980,980,0,6,9 / 14 / 1996,8,980
981,981,0,3,2 / 16 / 2019,6,981
982,982,0,5,4 / 18 / 2004,4,982
983,983,0,6,7 / 21 / 2021,7,983
984,984,0,7,5 / 19 / 2025,5,984
985,985,0,6,9 / 20 / 1987,1,985
986,986,0,1,3 / 22 / 2005,7,986
987,987,0,3,2 / 16 / 2013,7,987
988,988,0,6,1 / 13 / 2009,9,988
989,989,0,5,7 / 3 / 2010,2,989
990,990,0,3,3 / 4 / 2015,0,990
991,991,0,2,1 / 14 / 2024,0,991
992,992,0,7,8 / 1 / 1985,0,992
993,993,0,6,5 / 22 / 2012,6,993
994,994,0,2,10 / 11 / 1984,3,994
995,995,0,3,7 / 21 / 1994,7,995
996,996,0,3,10 / 20 / 2024,9,996
997,997,0,3,6 / 12 / 1998,8,997
998,998,0,4,4 / 26 / 2010,4,998
999,999,0,1,9 / 12 / 2021,7,999
1000,1000,0,2,8 / 23 / 1989,6,1000
1001,1001,0,0,5 / 5 / 2011,3,1001
1002,1002,0,0,7 / 22 / 2002,0,1002
1003,1003,0,4,4 / 14 / 2003,3,1003
1004,1004,0,3,4 / 1 / 2016,0,1004
1005,1005,0,3,1 / 4 / 1998,4,1005
1006,1006,0,6,6 / 18 / 2008,1,1006
1007,1007,0,6,9 / 7 / 1991,10,1007
1008,1008,0,0,3 / 12 / 1995,2,1008
1009,1009,0,3,6 / 23 / 1991,6,1009
1010,1010,0,3,7 / 10 / 1993,3,1010
1011,1011,0,4,11 / 11 / 2000,6,1011
1012,1012,0,6,8 / 1 / 2024,5,1012
1013,1013,0,4,2 / 24 / 2021,1,1013
1014,1014,0,7,8 / 9 / 2003,7,1014
1015,1015,0,1,8 / 11 / 1984,10,1015
1016,1016,0,4,5 / 19 / 2004,8,1016
1017,1017,0,5,2 / 14 / 2010,8,1017
1018,1018,0,4,8 / 27 / 2015,2,1018
1019,1019,0,0,1 / 26 / 2012,10,1019
1020,1020,0,7,9 / 7 / 2019,3,1020
1021,1021,0,3,7 / 17 / 1990,1,1021
1022,1022,0,7,1 / 22 / 2015,7,1022
1023,1023,0,5,9 / 9 / 2014,3,1023
1024,1024,0,3,6 / 17 / 1985,9,1024
1025,1025,0,5,8 / 17 / 2007,4,1025
1026,1026,0,0,1 / 27 / 1992,2,1026
1027,1027,0,7,8 / 2 / 1985,7,1027
1028,1028,0,2,8 / 13 / 2017,10,1028
1029,1029,0,2,9 / 14 / 1997,5,1029
1030,1030,0,7,3 / 6 / 2023,3,1030
1031,1031,0,4,2 / 16 / 2001,8,1031
1032,1032,0,7,8 / 3 / 2001,6,1032
1033,1033,0,7,3 / 22 / 1993,5,1033
1034,1034,0,7,6 / 18 / 1998,10,1034
1035,1035,0,1,9 / 11 / 2000,7,1035
1036,1036,0,1,5 / 18 / 1990,3,1036
1037,1037,0,6,8 / 26 / 1991,0,1037
1038,1038,0,3,6 / 10 / 2009,5,1038
1039,1039,0,3,9 / 6 / 2006,10,1039
1040,1040,0,3,1 / 21 / 2010,0,1040
1041,1041,0,1,10 / 15 / 2003,1,1041
1042,1042,0,6,7 / 20 / 2006,0,1042
1043,1043,0,7,1 / 6 / 2003,8,1043
1044,1044,0,0,7 / 13 / 2004,2,1044
1045,1045,0,1,8 / 14 / 2025,4,1045
1046,1046,0,0,9 / 19 / 2012,2,1046
1047,1047,0,0,9 / 2 / 2023,8,1047
1048,1048,0,4,7 / 5 / 2021,4,1048
1049,1049,0,5,4 / 17 / 2003,7,1049
1050,1050,0,6,11 / 13 / 1993,10,1050
1051,1051,0,0,7 / 20 / 2018,4,1051
1052,1052,0,5,2 / 13 / 1997,3,1052
1053,1053,0,0,5 / 23 / 1999,8,1053
1054,1054,0,6,3 / 7 / 2016,7,1054
1055,1055,0,6,1 / 12 / 1990,6,1055
1056,1056,0,7,6 / 25 / 1991,10,1056
1057,1057,0,4,5 / 13 / 2023,7,1057
1058,1058,0,1,2 / 27 / 2000,5,1058
1059,1059,0,0,8 / 22 / 2022,8,1059
1060,1060,0,7,3 / 13 / 2017,5,1060
1061,1061,0,5,11 / 10 / 2018,2,1061
1062,1062,0,0,3 / 9 / 2019,10,1062
1063,1063,0,3,1 / 25 / 2015,2,1063
1064,1064,0,0,9 / 24 / 2001,3,1064
1065,1065,0,3,3 / 1 / 2004,4,1065
1066,1066,0,3,10 / 9 / 1996,10,1066
1067,1067,0,7,11 / 19 / 1995,10,1067
1068,1068,0,0,8 / 19 / 2015,3,1068
1069,1069,0,2,7 / 23 / 1996,0,1069
1070,1070,0,5,5 / 3 / 2012,6,1070
1071,1071,0,4,4 / 4 / 1999,3,1071
1072,1072,0,3,3 / 1 / 2019,2,1072
1073,1073,0,0,4 / 7 / 1994,10,1073
1074,1074,0,4,2 / 24 / 2004,4,1074
1075,1075,0,2,3 / 6 / 2004,3,1075
1076,1076,0,0,4 / 20 / 1997,9,1076
1077,1077,0,0,10 / 27 / 2014,4,1077
1078,1078,0,3,4 / 17 / 2021,3,1078
1079,1079,0,7,8 / 14 / 2002,8,1079
1080,1080,0,5,1 / 24 / 2005,7,1080
1081,1081,0,7,4 / 21 / 1999,6,1081
1082,1082,0,1,1 / 26 / 1997,2,1082
1083,1083,0,1,4 / 23 / 2009,1,1083
1084,1084,0,2,10 / 2 / 2012,3,1084
1085,1085,0,4,3 / 17 / 1986,0,1085
1086,1086,0,4,3 / 4 / 2025,5,1086
1087,1087,0,7,1 / 15 / 2020,3,1087
1088,1088,0,1,3 / 22 / 2015,8,1088
1089,1089,0,1,4 / 11 / 2019,10,1089
1090,1090,0,1,3 / 27 / 2020,5,1090
1091,1091,0,5,5 / 17 / 2013,4,1091
1092,1092,0,1,7 / 16 / 2005,1,1092
1093,1093,0,0,7 / 16 / 2009,2,1093
1094,1094,0,4,7 / 2 / 1985,8,1094
1095,1095,0,1,10 / 22 / 1997,2,1095
1096,1096,0,1,10 / 14 / 2005,0,1096
1097,1097,0,1,9 / 3 / 2005,7,1097
1098,1098,0,5,1 / 22 / 2016,5,1098
1099,1099,0,3,8 / 1 / 1994,6,1099
1100,1100,0,4,9 / 23 / 2007,6,1100
1101,1101,0,3,6 / 8 / 1985,0,1101
1102,1102,0,4,6 / 20 / 2023,2,1102
1103,1103,0,1,1 / 25 / 1985,4,1103
1104,1104,0,4,5 / 10 / 2013,1,1104
1105,1105,0,1,5 / 16 / 1984,5,1105
1106,1106,0,3,8 / 8 / 2005,9,1106
1107,1107,0,2,2 / 22 / 1985,5,1107
1108,1108,0,0,7 / 5 / 2023,1,1108
1109,1109,0,7,7 / 1 / 2001,8,1109
1110,1110,0,5,6 / 14 / 1998,7,1110
1111,1111,0,4,1 / 27 / 2004,3,1111
1112,1112,0,5,9 / 5 / 2012,1,1112
1113,1113,0,4,5 / 11 / 1987,9,1113
1114,1114,0,2,2 / 19 / 1993,10,1114
1115,1115,0,2,6 / 23 / 2019,9,1115
1116,1116,0,2,6 / 11 / 2014,9,1116
1117,1117,0,0,5 / 9 / 2011,10,1117
1118,1118,0,5,8 / 15 / 1986,5,1118
1119,1119,0,5,3 / 12 / 1984,2,1119
1120,1120,0,5,6 / 19 / 1997,10,1120
1121,1121,0,1,3 / 25 / 1987,3,1121
1122,1122,0,0,1 / 19 / 1993,4,1122
1123,1123,0,0,10 / 24 / 2014,10,1123
1124,1124,0,4,8 / 8 / 1984,2,1124
1125,1125,0,3,11 / 24 / 1994,0,1125
1126,1126,0,3,9 / 16 / 1991,4,1126
1127,1127,0,6,4 / 21 / 2022,5,1127
1128,1128,0,1,5 / 25 / 2014,10,1128
1129,1129,0,1,6 / 4 / 2000,3,1129
1130,1130,0,4,8 / 7 / 1999,3,1130
1131,1131,0,3,3 / 6 / 2001,1,1131
1132,1132,0,1,10 / 9 / 1992,8,1132
1133,1133,0,0,9 / 10 / 2022,8,1133
1134,1134,0,1,9 / 14 / 1984,10,1134
1135,1135,0,4,10 / 26 / 1985,8,1135
1136,1136,0,2,6 / 17 / 1990,1,1136
1137,1137,0,2,3 / 25 / 2007,10,1137
1138,1138,0,7,2 / 13 / 2012,4,1138
1139,1139,0,6,6 / 23 / 2019,10,1139
1140,1140,0,4,5 / 27 / 2009,3,1140
1141,1141,0,1,11 / 15 / 2019,5,1141
1142,1142,0,4,2 / 18 / 2015,2,1142
1143,1143,0,3,1 / 22 / 2014,10,1143
1144,1144,0,6,8 / 23 / 2008,6,1144
1145,1145,0,2,4 / 13 / 2023,6,1145
1146,1146,0,2,3 / 24 / 1986,0,1146
1147,1147,0,4,7 / 24 / 2010,6,1147
1148,1148,0,2,10 / 27 / 2011,5,1148
1149,1149,0,0,3 / 5 / 2009,3,1149
1150,1150,0,0,2 / 17 / 2002,3,1150
1151,1151,0,2,5 / 25 / 2025,1,1151
1152,1152,0,4,9 / 14 / 2022,10,1152
1153,1153,0,3,8 / 25 / 1992,5,1153
1154,1154,0,1,8 / 22 / 2003,10,1154
1155,1155,0,2,8 / 15 / 1989,6,1155
1156,1156,0,0,8 / 10 / 2024,2,1156
1157,1157,0,2,1 / 2 / 2013,8,1157
1158,1158,0,5,8 / 13 / 1994,1,1158
1159,1159,0,6,6 / 27 / 2021,6,1159
1160,1160,0,0,8 / 21 / 2022,6,1160
1161,1161,0,6,1 / 26 / 2015,5,1161
1162,1162,0,6,9 / 25 / 2023,2,1162
1163,1163,0,7,8 / 25 / 2020,5,1163
1164,1164,0,2,6 / 4 / 1987,7,1164
1165,1165,0,1,8 / 16 / 2005,10,1165
1166,1166,0,0,5 / 4 / 2020,9,1166
1167,1167,0,0,8 / 13 / 1997,8,1167
1168,1168,0,1,7 / 22 / 1993,5,1168
1169,1169,0,7,7 / 16 / 2001,8,1169
1170,1170,0,4,6 / 2 / 2014,3,1170
1171,1171,0,5,8 / 22 / 1989,1,1171
1172,1172,0,4,2 / 15 / 2020,6,1172
1173,1173,0,1,1 / 6 / 2006,7,1173
1174,1174,0,2,11 / 15 / 2021,4,1174
1175,1175,0,1,5 / 4 / 1999,8,1175
1176,1176,0,2,4 / 16 / 2006,3,1176
1177,1177,0,7,7 / 1 / 2001,0,1177
1178,1178,0,7,7 / 24 / 1989,6,1178
1179,1179,0,2,1 / 17 / 1997,8,1179
1180,1180,0,3,7 / 1 / 2007,2,1180
1181,1181,0,3,2 / 9 / 1997,5,1181
1182,1182,0,7,11 / 4 / 1996,1,1182
1183,1183,0,4,10 / 2 / 1990,9,1183
1184,1184,0,6,1 / 15 / 1991,10,1184
1185,1185,0,0,2 / 23 / 1991,8,1185
1186,1186,0,2,10 / 15 / 1986,3,1186
